rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,318450,,,,,,,,,,,,,,,,,4.2882618574e+04,5.9408685493e+02,,,4.1436868963e+00,1.9306478024e+01
0,,,,,,,,,,,,,,,,,,1.4199998823e+03,2.2426058197e+02
1,,,,,,,,,,,,,,,,,,1.0862770601e+03,2.9315725398e+02
2,,,,,,,,,,,,,,,,,,1.0864987911e+03,2.9309742689e+02
3,,,,,,,,,,,,,,,,,,8.2072527396e+02,3.8801047087e+02
4,,,,,,,,,,,,,,,,,,1.0865707289e+03,2.9307802200e+02
5,,,,,,,,,,,,,,,,,,5.5524811416e+02,5.7352738690e+02
6,,,,,,,,,,,,,,,,,,5.5483522332e+02,5.7395418787e+02
7,,,,,,,,,,,,,,,,,,5.5484400185e+02,5.7394510698e+02
8,,,,,,,,,,,,,,,,,,9.9260570934e+02,3.2082225299e+02
9,,,,,,,,,,,,,,,,,,5.3603291610e+02,5.9408665109e+02
10,,,,,,,,,,,,,,,,,,7.4670825639e+02,4.2647178102e+02
11,,,,,,,,,,,,,,,,,,7.4654396392e+02,4.2656563497e+02
12,,,,,,,,,,,,,,,,,,9.9862592895e+02,3.1888817501e+02
13,,,,,,,,,,,,,,,,,,1.2420834433e+03,2.5638374114e+02
14,,,,,,,,,,,,,,,,,,7.4608991079e+02,4.2682523298e+02
15,,,,,,,,,,,,,,,,,,9.9323664598e+02,3.2061845613e+02
16,,,,,,,,,,,,,,,,,,5.4213003111e+02,5.8740520120e+02
17,,,,,,,,,,,,,,,,,,1.1185464745e+03,2.8469983792e+02
18,,,,,,,,,,,,,,,,,,5.4158814642e+02,5.8799292803e+02
19,,,,,,,,,,,,,,,,,,7.7935250801e+02,4.0860842395e+02
20,,,,,,,,,,,,,,,,,,1.1134598259e+03,2.8600043988e+02
21,,,,,,,,,,,,,,,,,,1.0370907693e+03,3.0706087589e+02
22,,,,,,,,,,,,,,,,,,1.1138166982e+03,2.8590880394e+02
23,,,,,,,,,,,,,,,,,,1.0369886411e+03,3.0709111691e+02
24,,,,,,,,,,,,,,,,,,5.4334007513e+02,5.8609702206e+02
25,,,,,,,,,,,,,,,,,,7.9172406705e+02,4.0222346807e+02
26,,,,,,,,,,,,,,,,,,1.1607502176e+03,2.7434843016e+02
27,,,,,,,,,,,,,,,,,,5.4381120588e+02,5.8558925700e+02
28,,,,,,,,,,,,,,,,,,7.9131477324e+02,4.0243151116e+02
29,,,,,,,,,,,,,,,,,,7.9125906512e+02,4.0245984411e+02
30,,,,,,,,,,,,,,,,,,1.0711842012e+03,2.9728780508e+02
31,,,,,,,,,,,,,,,,,,5.4345444960e+02,5.8597367311e+02
32,,,,,,,,,,,,,,,,,,5.4068742942e+02,5.8897245002e+02
33,,,,,,,,,,,,,,,,,,1.0251867176e+03,3.1062634206e+02
34,,,,,,,,,,,,,,,,,,7.6789803756e+02,4.1470349503e+02
35,,,,,,,,,,,,,,,,,,5.4067288026e+02,5.8898829889e+02
36,,,,,,,,,,,,,,,,,,5.4098602548e+02,5.8864736795e+02
37,,,,,,,,,,,,,,,,,,1.0233934965e+03,3.1117063093e+02
38,,,,,,,,,,,,,,,,,,1.1051414313e+03,2.8815316391e+02
39,,,,,,,,,,,,,,,,,,5.4097631429e+02,5.8865793490e+02
40,,,,,,,,,,,,,,,,,,1.0786223020e+03,2.9523773003e+02
41,,,,,,,,,,,,,,,,,,5.3724269532e+02,5.9274886894e+02
42,,,,,,,,,,,,,,,,,,1.0810858706e+03,2.9456494498e+02
43,,,,,,,,,,,,,,,,,,7.5233954736e+02,4.2327962303e+02
44,,,,,,,,,,,,,,,,,,5.3732690554e+02,5.9265597296e+02
45,,,,,,,,,,,,,,,,,,5.3725080907e+02,5.9273991704e+02
46,,,,,,,,,,,,,,,,,,7.5228682645e+02,4.2330928683e+02
47,,,,,,,,,,,,,,,,,,1.0103359609e+03,3.1519218588e+02
48,,,,,,,,,,,,,,,,,,1.0139075479e+03,3.1408189106e+02
