rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,28397,,,,,,,,,,,,,4.8614077562e+04,4.6730496883e+01,,,,,,,,
0,,,,,,,,,,,,,,6.9023794907e+02,4.1140884876e+01,,,,
1,,,,,,,,,,,,,,6.8700388964e+02,4.1334554911e+01,,,,
2,,,,,,,,,,,,,,6.8905221499e+02,4.1211680889e+01,,,,
3,,,,,,,,,,,,,,6.8550966410e+02,4.1424653053e+01,,,,
4,,,,,,,,,,,,,,6.8944958889e+02,4.1187927961e+01,,,,
5,,,,,,,,,,,,,,6.8661654881e+02,4.1357872963e+01,,,,
6,,,,,,,,,,,,,,6.8770129862e+02,4.1292636871e+01,,,,
7,,,,,,,,,,,,,,6.8886884535e+02,4.1222651005e+01,,,,
8,,,,,,,,,,,,,,6.0776361066e+02,4.6723758221e+01,,,,
9,,,,,,,,,,,,,,6.0805483674e+02,4.6701380014e+01,,,,
10,,,,,,,,,,,,,,6.0785072491e+02,4.6717061996e+01,,,,
11,,,,,,,,,,,,,,6.0796530856e+02,4.6708257198e+01,,,,
12,,,,,,,,,,,,,,6.0770933740e+02,4.6727931023e+01,,,,
13,,,,,,,,,,,,,,6.0781337122e+02,4.6719933033e+01,,,,
14,,,,,,,,,,,,,,6.0767680042e+02,4.6730432987e+01,,,,
15,,,,,,,,,,,,,,6.0768543506e+02,4.6729768991e+01,,,,
16,,,,,,,,,,,,,,6.5392973021e+02,4.3425155163e+01,,,,
17,,,,,,,,,,,,,,6.5209516113e+02,4.3547325134e+01,,,,
18,,,,,,,,,,,,,,6.5235565591e+02,4.3529936075e+01,,,,
19,,,,,,,,,,,,,,6.5555358116e+02,4.3317588091e+01,,,,
20,,,,,,,,,,,,,,6.5487298765e+02,4.3362607002e+01,,,,
21,,,,,,,,,,,,,,6.5375550386e+02,4.3436728001e+01,,,,
22,,,,,,,,,,,,,,6.5248552204e+02,4.3521272182e+01,,,,
23,,,,,,,,,,,,,,6.5388225563e+02,4.3428308010e+01,,,,
24,,,,,,,,,,,,,,6.6858791354e+02,4.2473098040e+01,,,,
25,,,,,,,,,,,,,,6.7016093356e+02,4.2373404026e+01,,,,
26,,,,,,,,,,,,,,6.6862802482e+02,4.2470550060e+01,,,,
27,,,,,,,,,,,,,,6.7045235316e+02,4.2354985952e+01,,,,
28,,,,,,,,,,,,,,6.6953370532e+02,4.2413100004e+01,,,,
29,,,,,,,,,,,,,,6.6802503208e+02,4.2508886099e+01,,,,
30,,,,,,,,,,,,,,6.6881931677e+02,4.2458402872e+01,,,,
31,,,,,,,,,,,,,,6.6908944964e+02,4.2441261053e+01,,,,
32,,,,,,,,,,,,,,6.1881842227e+02,4.5889066935e+01,,,,
33,,,,,,,,,,,,,,6.2390763429e+02,4.5514750004e+01,,,,
34,,,,,,,,,,,,,,6.2060544879e+02,4.5756929874e+01,,,,
35,,,,,,,,,,,,,,6.2302351473e+02,4.5579339027e+01,,,,
36,,,,,,,,,,,,,,6.2207371260e+02,4.5648931026e+01,,,,
37,,,,,,,,,,,,,,6.2065353106e+02,4.5753385067e+01,,,,
38,,,,,,,,,,,,,,6.2043211952e+02,4.5769712925e+01,,,,
39,,,,,,,,,,,,,,6.2208118217e+02,4.5648382902e+01,,,,
40,,,,,,,,,,,,,,6.0829908828e+02,4.6682627916e+01,,,,
41,,,,,,,,,,,,,,6.0778065252e+02,4.6722448111e+01,,,,
42,,,,,,,,,,,,,,6.0780479808e+02,4.6720592022e+01,,,,
43,,,,,,,,,,,,,,6.0822568226e+02,4.6688261986e+01,,,,
44,,,,,,,,,,,,,,6.0828307357e+02,4.6683856964e+01,,,,
45,,,,,,,,,,,,,,6.0776568231e+02,4.6723598957e+01,,,,
46,,,,,,,,,,,,,,6.0777796049e+02,4.6722655058e+01,,,,
47,,,,,,,,,,,,,,6.0772235751e+02,4.6726929903e+01,,,,
48,,,,,,,,,,,,,,6.2114010217e+02,4.5717544079e+01,,,,
49,,,,,,,,,,,,,,6.2227990800e+02,4.5633805037e+01,,,,
50,,,,,,,,,,,,,,6.2128666823e+02,4.5706758976e+01,,,,
51,,,,,,,,,,,,,,6.2472815026e+02,4.5454971075e+01,,,,
52,,,,,,,,,,,,,,6.2214477337e+02,4.5643717051e+01,,,,
53,,,,,,,,,,,,,,6.2429781000e+02,4.5486304045e+01,,,,
54,,,,,,,,,,,,,,6.2248210520e+02,4.5618982077e+01,,,,
55,,,,,,,,,,,,,,6.2195128144e+02,4.5657917023e+01,,,,
56,,,,,,,,,,,,,,6.1959789686e+02,4.5831336975e+01,,,,
57,,,,,,,,,,,,,,6.2286388708e+02,4.5591020107e+01,,,,
58,,,,,,,,,,,,,,6.2008947351e+02,4.5795004129e+01,,,,
59,,,,,,,,,,,,,,6.2026254352e+02,4.5782226086e+01,,,,
60,,,,,,,,,,,,,,6.2258181466e+02,4.5611675978e+01,,,,
61,,,,,,,,,,,,,,6.2252505145e+02,4.5615834951e+01,,,,
