rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,28397,,,,,,,,,,,7.3963361843e+03,3.0714666605e+02,,,,,,,7.4006246140e+04,1.0809898376e-03,,
0,,,,,,,,,,,,9.3165863450e+01,3.0480048108e+02,,,,,,
1,,,,,,,,,,,,9.3593038278e+01,3.0340931892e+02,,,,,,
2,,,,,,,,,,,,9.4270442838e+01,3.0122909307e+02,,,,,,
3,,,,,,,,,,,,9.3746523264e+01,3.0291256690e+02,,,,,,
4,,,,,,,,,,,,9.4190093528e+01,3.0148605800e+02,,,,,,
5,,,,,,,,,,,,9.4066136369e+01,3.0188334608e+02,,,,,,
6,,,,,,,,,,,,9.3565664207e+01,3.0349808598e+02,,,,,,
7,,,,,,,,,,,,9.3586014570e+01,3.0343209004e+02,,,,,,
8,,,,,,,,,,,,9.2482678492e+01,3.0705209303e+02,,,,,,
9,,,,,,,,,,,,9.2489138664e+01,3.0703064609e+02,,,,,,
10,,,,,,,,,,,,9.2748014245e+01,3.0617367101e+02,,,,,,
11,,,,,,,,,,,,9.2767314934e+01,3.0610997009e+02,,,,,,
12,,,,,,,,,,,,9.2509058953e+01,3.0696453214e+02,,,,,,
13,,,,,,,,,,,,9.3013674071e+01,3.0529919696e+02,,,,,,
14,,,,,,,,,,,,9.2564538109e+01,3.0678055096e+02,,,,,,
15,,,,,,,,,,,,9.2650752507e+01,3.0649508214e+02,,,,,,
16,,,,,,,,,,,,9.2580292857e+01,3.0672834492e+02,,,,,,
17,,,,,,,,,,,,9.2753430003e+01,3.0615579391e+02,,,,,,
18,,,,,,,,,,,,9.2587781279e+01,3.0670353699e+02,,,,,,
19,,,,,,,,,,,,9.2500380459e+01,3.0699333191e+02,,,,,,
20,,,,,,,,,,,,9.2800655113e+01,3.0599999499e+02,,,,,,
21,,,,,,,,,,,,9.2850376835e+01,3.0583613086e+02,,,,,,
22,,,,,,,,,,,,9.2601448187e+01,3.0665827107e+02,,,,,,
23,,,,,,,,,,,,9.3023098296e+01,3.0526826692e+02,,,,,,
24,,,,,,,,,,,,9.3505835786e+01,3.0369227505e+02,,,,,,
25,,,,,,,,,,,,9.3236415894e+01,3.0456983709e+02,,,,,,
26,,,,,,,,,,,,9.3464136830e+01,3.0382776713e+02,,,,,,
27,,,,,,,,,,,,9.3649851749e+01,3.0322525311e+02,,,,,,
28,,,,,,,,,,,,9.3200755287e+01,3.0468637204e+02,,,,,,
29,,,,,,,,,,,,9.3669559995e+01,3.0316145396e+02,,,,,,
30,,,,,,,,,,,,9.3780093833e+01,3.0280413294e+02,,,,,,
31,,,,,,,,,,,,9.3419232413e+01,3.0397380996e+02,,,,,,
32,,,,,,,,,,,,9.3242100745e+01,3.0455126786e+02,,,,,,
33,,,,,,,,,,,,9.3037310453e+01,3.0522163486e+02,,,,,,
34,,,,,,,,,,,,9.2881062196e+01,3.0573509097e+02,,,,,,
35,,,,,,,,,,,,9.3216213624e+01,3.0463584495e+02,,,,,,
36,,,,,,,,,,,,9.2969216521e+01,3.0544518995e+02,,,,,,
37,,,,,,,,,,,,9.2942239889e+01,3.0553384590e+02,,,,,,
38,,,,,,,,,,,,9.3376601717e+01,3.0411258793e+02,,,,,,
39,,,,,,,,,,,,9.3074040968e+01,3.0510118294e+02,,,,,,
40,,,,,,,,,,,,9.3160227750e+01,3.0481891990e+02,,,,,,
41,,,,,,,,,,,,9.2897596550e+01,3.0568067479e+02,,,,,,
42,,,,,,,,,,,,9.4374469429e+01,3.0089705586e+02,,,,,,
43,,,,,,,,,,,,9.3150887548e+01,3.0484948397e+02,,,,,,
44,,,,,,,,,,,,9.3360808396e+01,3.0416403294e+02,,,,,,
45,,,,,,,,,,,,9.3225090739e+01,3.0460683680e+02,,,,,,
46,,,,,,,,,,,,9.3938722769e+01,3.0229280496e+02,,,,,,
47,,,,,,,,,,,,9.3103878671e+01,3.0500340486e+02,,,,,,
48,,,,,,,,,,,,9.2571763310e+01,3.0675660682e+02,,,,,,
49,,,,,,,,,,,,9.3035535486e+01,3.0522745800e+02,,,,,,
50,,,,,,,,,,,,9.2984610917e+01,3.0539462090e+02,,,,,,
51,,,,,,,,,,,,9.2660903711e+01,3.0646150494e+02,,,,,,
52,,,,,,,,,,,,9.2576237026e+01,3.0674178290e+02,,,,,,
53,,,,,,,,,,,,9.3964727988e+01,3.0220914388e+02,,,,,,
54,,,,,,,,,,,,9.2606206014e+01,3.0664251590e+02,,,,,,
55,,,,,,,,,,,,9.2545166663e+01,3.0684476590e+02,,,,,,
56,,,,,,,,,,,,9.4012967339e+01,3.0205407619e+02,,,,,,
57,,,,,,,,,,,,9.3338850849e+01,3.0423558617e+02,,,,,,
58,,,,,,,,,,,,9.2944027037e+01,3.0552797103e+02,,,,,,
59,,,,,,,,,,,,9.3060770602e+01,3.0514469004e+02,,,,,,
60,,,,,,,,,,,,9.3427198971e+01,3.0394789004e+02,,,,,,
61,,,,,,,,,,,,9.3547058828e+01,3.0355844808e+02,,,,,,
62,,,,,,,,,,,,9.3102170445e+01,3.0500900102e+02,,,,,,
63,,,,,,,,,,,,9.2827638809e+01,3.0591104507e+02,,,,,,
64,,,,,,,,,,,,9.2784589431e+01,3.0605297899e+02,,,,,,
65,,,,,,,,,,,,9.2455788942e+01,3.0714139509e+02,,,,,,
66,,,,,,,,,,,,9.3782419467e+01,3.0279662395e+02,,,,,,
67,,,,,,,,,,,,9.2906308362e+01,3.0565201116e+02,,,,,,
68,,,,,,,,,,,,9.2585463490e+01,3.0671121502e+02,,,,,,
69,,,,,,,,,,,,9.2537894351e+01,3.0686888003e+02,,,,,,
70,,,,,,,,,,,,9.2642570555e+01,3.0652215099e+02,,,,,,
71,,,,,,,,,,,,9.2489078407e+01,3.0703084612e+02,,,,,,
72,,,,,,,,,,,,9.3638098568e+01,3.0326331306e+02,,,,,,
73,,,,,,,,,,,,9.3722185293e+01,3.0299122787e+02,,,,,,
74,,,,,,,,,,,,9.3546253644e+01,3.0356106091e+02,,,,,,
75,,,,,,,,,,,,9.3696974189e+01,3.0307275391e+02,,,,,,
76,,,,,,,,,,,,9.3871026923e+01,3.0251080585e+02,,,,,,
77,,,,,,,,,,,,9.4654024264e+01,3.0000837493e+02,,,,,,
78,,,,,,,,,,,,9.3398232878e+01,3.0404215503e+02,,,,,,
79,,,,,,,,,,,,9.3473412317e+01,3.0379761791e+02,,,,,,
